INDEX,p_target
8500,1495.78
8501,1495.78
8502,1495.78
8518,1495.78
8520,1495.78
8523,1495.78
8525,1495.78
8532,1495.78
8535,1495.78
8543,1495.78
8554,1495.78
8560,1495.78
8561,1495.78
8563,1495.78
8566,1495.78
8570,1495.78
8572,1495.78
8582,1495.78
8583,1495.78
8587,1495.78
8592,1495.78
8593,1495.78
8607,1495.78
8609,1495.78
8610,1495.78
8614,1495.78
8616,1495.78
8622,1495.78
8623,1495.78
8624,1495.78
8633,1495.78
8641,1495.78
8644,1495.78
8649,1495.78
8653,1495.78
8657,1495.78
8658,1495.78
8663,1495.78
8672,1495.78
8680,1495.78
8684,1495.78
8687,1495.78
8688,1495.78
8690,1495.78
8712,1495.78
8717,1495.78
8730,1495.78
8739,1495.78
8744,1495.78
8747,1495.78
8748,1495.78
8751,1495.78
8758,1495.78
8761,1495.78
8763,1495.78
8764,1495.78
8765,1495.78
8773,1495.78
8780,1495.78
8781,1495.78
8782,1495.78
8785,1495.78
8786,1495.78
8797,1495.78
8799,1495.78
8807,1495.78
8816,1495.78
8817,1495.78
8826,1495.78
8833,1495.78
8834,1495.78
8835,1495.78
8840,1495.78
8843,1495.78
8849,1495.78
8855,1495.78
8861,1495.78
8862,1495.78
8865,1495.78
8868,1495.78
8870,1495.78
8880,1495.78
8885,1495.78
8894,1495.78
8895,1495.78
8899,1495.78
8912,1495.78
8922,1495.78
8924,1495.78
8928,1495.78
8932,1495.78
8943,1495.78
8945,1495.78
8946,1495.78
8954,1495.78
8958,1495.78
8960,1495.78
8965,1495.78
8966,1495.78
8967,1495.78
8969,1495.78
8980,1495.78
8984,1495.78
8985,1495.78
8988,1495.78
8989,1495.78
8995,1495.78
9004,1495.78
9010,1495.78
9012,1495.78
9018,1495.78
9036,1495.78
9037,1495.78
9040,1495.78
9041,1495.78
9044,1495.78
9045,1495.78
9047,1495.78
9049,1495.78
9061,1495.78
9062,1495.78
9076,1495.78
9079,1495.78
9081,1495.78
9082,1495.78
9089,1495.78
9092,1495.78
9094,1495.78
9115,1495.78
9117,1495.78
9118,1495.78
9120,1495.78
9124,1495.78
9128,1495.78
9135,1495.78
9136,1495.78
9138,1495.78
9157,1495.78
9176,1495.78
9183,1495.78
9187,1495.78
9188,1495.78
9190,1495.78
9197,1495.78
9200,1495.78
9201,1495.78
9203,1495.78
9212,1495.78
9213,1495.78
9214,1495.78
9217,1495.78
9219,1495.78
9220,1495.78
9221,1495.78
9237,1495.78
9240,1495.78
9241,1495.78
9248,1495.78
9253,1495.78
9259,1495.78
9267,1495.78
9271,1495.78
9273,1495.78
9285,1495.78
9290,1495.78
9291,1495.78
9293,1495.78
9294,1495.78
9301,1495.78
9302,1495.78
9312,1495.78
9316,1495.78
9319,1495.78
9328,1495.78
9331,1495.78
9338,1495.78
9350,1495.78
9356,1495.78
9359,1495.78
9362,1495.78
9364,1495.78
9370,1495.78
9380,1495.78
9386,1495.78
9394,1495.78
9407,1495.78
9411,1495.78
9422,1495.78
9423,1495.78
9429,1495.78
9433,1495.78
9439,1495.78
9451,1495.78
9452,1495.78
9453,1495.78
9460,1495.78
9465,1495.78
9470,1495.78
9476,1495.78
9485,1495.78
9486,1495.78
9488,1495.78
9507,1495.78
9508,1495.78
9517,1495.78
9521,1495.78
9528,1495.78
9532,1495.78
9536,1495.78
9540,1495.78
9542,1495.78
9546,1495.78
9548,1495.78
9549,1495.78
9554,1495.78
9555,1495.78
9558,1495.78
9573,1495.78
9575,1495.78
9584,1495.78
9586,1495.78
9588,1495.78
9591,1495.78
9592,1495.78
9597,1495.78
9600,1495.78
9603,1495.78
9605,1495.78
9614,1495.78
9616,1495.78
9622,1495.78
9624,1495.78
9629,1495.78
9633,1495.78
9640,1495.78
9644,1495.78
9645,1495.78
9646,1495.78
9648,1495.78
9649,1495.78
9660,1495.78
9664,1495.78
9675,1495.78
9679,1495.78
9680,1495.78
9682,1495.78
9697,1495.78
9701,1495.78
9704,1495.78
9705,1495.78
9707,1495.78
9714,1495.78
9718,1495.78
9722,1495.78
9739,1495.78
9747,1495.78
9751,1495.78
9757,1495.78
9759,1495.78
9760,1495.78
9764,1495.78
9776,1495.78
9778,1495.78
9786,1495.78
9803,1495.78
9804,1495.78
9815,1495.78
9824,1495.78
9825,1495.78
9826,1495.78
9827,1495.78
9833,1495.78
9835,1495.78
9860,1495.78
9865,1495.78
9871,1495.78
9874,1495.78
9880,1495.78
9882,1495.78
9885,1495.78
9888,1495.78
9892,1495.78
9893,1495.78
9896,1495.78
9902,1495.78
9906,1495.78
9910,1495.78
9914,1495.78
9918,1495.78
9920,1495.78
9926,1495.78
9931,1495.78
9935,1495.78
9945,1495.78
9953,1495.78
9957,1495.78
9963,1495.78
9972,1495.78
9976,1495.78
9979,1495.78
9980,1495.78
9982,1495.78
9991,1495.78
10000,1495.78
10003,1495.78
10005,1495.78
10014,1495.78
10032,1495.78
10034,1495.78
10041,1495.78
10042,1495.78
10044,1495.78
10045,1495.78
10054,1495.78
10061,1495.78
10062,1495.78
10073,1495.78
10081,1495.78
10084,1495.78
10086,1495.78
10093,1495.78
10101,1495.78
10105,1495.78
10110,1495.78
10113,1495.78
10115,1495.78
10119,1495.78
10121,1495.78
10124,1495.78
10126,1495.78
10127,1495.78
10145,1495.78
10147,1495.78
10148,1495.78
10162,1495.78
10163,1495.78
10166,1495.78
10172,1495.78
10173,1495.78
10175,1495.78
10180,1495.78
10186,1495.78
10192,1495.78
10199,1495.78
10209,1495.78
10210,1495.78
10214,1495.78
10215,1495.78
10216,1495.78
10232,1495.78
10239,1495.78
10249,1495.78
10253,1495.78
10255,1495.78
10262,1495.78
10264,1495.78
10266,1495.78
10268,1495.78
10271,1495.78
10272,1495.78
10276,1495.78
10277,1495.78
10279,1495.78
10281,1495.78
10285,1495.78
10294,1495.78
10300,1495.78
